id,features,labels
1408,https://vo_agam_output.cog.sanger.ac.uk/AG0040-C.gatk.zarr.zip,coluzzii
1409,https://vo_agam_output.cog.sanger.ac.uk/AG0041-C.gatk.zarr.zip,coluzzii
1410,https://vo_agam_output.cog.sanger.ac.uk/AG0042-C.gatk.zarr.zip,coluzzii
1411,https://vo_agam_output.cog.sanger.ac.uk/AG0050-C.gatk.zarr.zip,coluzzii
1412,https://vo_agam_output.cog.sanger.ac.uk/AG0053-C.gatk.zarr.zip,coluzzii
1413,https://vo_agam_output.cog.sanger.ac.uk/AG0067-C.gatk.zarr.zip,coluzzii
1414,https://vo_agam_output.cog.sanger.ac.uk/AG0375-C.gatk.zarr.zip,coluzzii
1415,https://vo_agam_output.cog.sanger.ac.uk/AG0290-C.gatk.zarr.zip,coluzzii
1416,https://vo_agam_output.cog.sanger.ac.uk/AG0330-C.gatk.zarr.zip,coluzzii
1417,https://vo_agam_output.cog.sanger.ac.uk/AG0314-C.gatk.zarr.zip,coluzzii
1418,https://vo_agam_output.cog.sanger.ac.uk/AG0279-C.gatk.zarr.zip,coluzzii
1419,https://vo_agam_output.cog.sanger.ac.uk/AG0289-C.gatk.zarr.zip,coluzzii
1420,https://vo_agam_output.cog.sanger.ac.uk/AG0352-C.gatk.zarr.zip,coluzzii
1421,https://vo_agam_output.cog.sanger.ac.uk/AG0356-C.gatk.zarr.zip,coluzzii
1422,https://vo_agam_output.cog.sanger.ac.uk/AG0307-C.gatk.zarr.zip,coluzzii
1423,https://vo_agam_output.cog.sanger.ac.uk/AG0359-C.gatk.zarr.zip,coluzzii
1424,https://vo_agam_output.cog.sanger.ac.uk/AG0310-C.gatk.zarr.zip,coluzzii
1425,https://vo_agam_output.cog.sanger.ac.uk/AG0293-C.gatk.zarr.zip,coluzzii
1426,https://vo_agam_output.cog.sanger.ac.uk/AG0327-C.gatk.zarr.zip,coluzzii
1427,https://vo_agam_output.cog.sanger.ac.uk/AG0337-C.gatk.zarr.zip,coluzzii
1428,https://vo_agam_output.cog.sanger.ac.uk/AG0366-C.gatk.zarr.zip,coluzzii
1429,https://vo_agam_output.cog.sanger.ac.uk/AG0270-C.gatk.zarr.zip,coluzzii
1430,https://vo_agam_output.cog.sanger.ac.uk/AG0334-C.gatk.zarr.zip,coluzzii
1431,https://vo_agam_output.cog.sanger.ac.uk/AG0273-C.gatk.zarr.zip,coluzzii
1432,https://vo_agam_output.cog.sanger.ac.uk/AG0306-C.gatk.zarr.zip,coluzzii
1433,https://vo_agam_output.cog.sanger.ac.uk/AG0329-C.gatk.zarr.zip,coluzzii
1434,https://vo_agam_output.cog.sanger.ac.uk/AG0344-C.gatk.zarr.zip,coluzzii
1435,https://vo_agam_output.cog.sanger.ac.uk/AG0296-C.gatk.zarr.zip,coluzzii
1436,https://vo_agam_output.cog.sanger.ac.uk/AG0285-C.gatk.zarr.zip,coluzzii
1437,https://vo_agam_output.cog.sanger.ac.uk/AG0304-C.gatk.zarr.zip,coluzzii
1438,https://vo_agam_output.cog.sanger.ac.uk/AG0349-C.gatk.zarr.zip,coluzzii
1439,https://vo_agam_output.cog.sanger.ac.uk/AG0320-C.gatk.zarr.zip,coluzzii
1440,https://vo_agam_output.cog.sanger.ac.uk/AG0323-C.gatk.zarr.zip,coluzzii
1441,https://vo_agam_output.cog.sanger.ac.uk/AG0373-C.gatk.zarr.zip,coluzzii
1442,https://vo_agam_output.cog.sanger.ac.uk/AG0298-C.gatk.zarr.zip,coluzzii
1443,https://vo_agam_output.cog.sanger.ac.uk/AG0369-C.gatk.zarr.zip,coluzzii
1444,https://vo_agam_output.cog.sanger.ac.uk/AG0283-C.gatk.zarr.zip,coluzzii
1445,https://vo_agam_output.cog.sanger.ac.uk/AG0275-C.gatk.zarr.zip,coluzzii
1446,https://vo_agam_output.cog.sanger.ac.uk/AG0272-C.gatk.zarr.zip,coluzzii
1447,https://vo_agam_output.cog.sanger.ac.uk/AG0299-C.gatk.zarr.zip,coluzzii
1448,https://vo_agam_output.cog.sanger.ac.uk/AG0315-C.gatk.zarr.zip,coluzzii
1449,https://vo_agam_output.cog.sanger.ac.uk/AG0353-C.gatk.zarr.zip,coluzzii
1450,https://vo_agam_output.cog.sanger.ac.uk/AG0318-C.gatk.zarr.zip,coluzzii
1451,https://vo_agam_output.cog.sanger.ac.uk/AG0317-C.gatk.zarr.zip,coluzzii
1452,https://vo_agam_output.cog.sanger.ac.uk/AG0374-C.gatk.zarr.zip,coluzzii
1453,https://vo_agam_output.cog.sanger.ac.uk/AG0360-C.gatk.zarr.zip,coluzzii
1454,https://vo_agam_output.cog.sanger.ac.uk/AG0341-C.gatk.zarr.zip,coluzzii
1455,https://vo_agam_output.cog.sanger.ac.uk/AG0302-C.gatk.zarr.zip,coluzzii
1456,https://vo_agam_output.cog.sanger.ac.uk/AG0357-C.gatk.zarr.zip,coluzzii
1457,https://vo_agam_output.cog.sanger.ac.uk/AG0284-C.gatk.zarr.zip,coluzzii
1458,https://vo_agam_output.cog.sanger.ac.uk/AG0324-C.gatk.zarr.zip,coluzzii
1459,https://vo_agam_output.cog.sanger.ac.uk/AG0342-C.gatk.zarr.zip,coluzzii
1460,https://vo_agam_output.cog.sanger.ac.uk/AG0287-C.gatk.zarr.zip,coluzzii
1461,https://vo_agam_output.cog.sanger.ac.uk/AG0351-C.gatk.zarr.zip,coluzzii
1462,https://vo_agam_output.cog.sanger.ac.uk/AG0377-C.gatk.zarr.zip,coluzzii
1463,https://vo_agam_output.cog.sanger.ac.uk/AG0281-C.gatk.zarr.zip,coluzzii
1464,https://vo_agam_output.cog.sanger.ac.uk/AG0371-C.gatk.zarr.zip,coluzzii
1465,https://vo_agam_output.cog.sanger.ac.uk/AG0277-C.gatk.zarr.zip,coluzzii
1466,https://vo_agam_output.cog.sanger.ac.uk/AG0339-C.gatk.zarr.zip,coluzzii
1467,https://vo_agam_output.cog.sanger.ac.uk/AG0336-C.gatk.zarr.zip,coluzzii
1468,https://vo_agam_output.cog.sanger.ac.uk/AG0348-C.gatk.zarr.zip,coluzzii
1469,https://vo_agam_output.cog.sanger.ac.uk/AG0295-C.gatk.zarr.zip,coluzzii
1470,https://vo_agam_output.cog.sanger.ac.uk/AG0326-C.gatk.zarr.zip,coluzzii
1471,https://vo_agam_output.cog.sanger.ac.uk/AG0319-C.gatk.zarr.zip,coluzzii
1472,https://vo_agam_output.cog.sanger.ac.uk/AG0300-C.gatk.zarr.zip,coluzzii
1473,https://vo_agam_output.cog.sanger.ac.uk/AG0367-C.gatk.zarr.zip,coluzzii
1474,https://vo_agam_output.cog.sanger.ac.uk/AG0274-C.gatk.zarr.zip,coluzzii
1475,https://vo_agam_output.cog.sanger.ac.uk/AG0343-C.gatk.zarr.zip,coluzzii
1476,https://vo_agam_output.cog.sanger.ac.uk/AG0358-C.gatk.zarr.zip,coluzzii
1477,https://vo_agam_output.cog.sanger.ac.uk/AG0335-C.gatk.zarr.zip,coluzzii
1478,https://vo_agam_output.cog.sanger.ac.uk/AG0346-C.gatk.zarr.zip,coluzzii
1479,https://vo_agam_output.cog.sanger.ac.uk/AG0294-C.gatk.zarr.zip,coluzzii
1480,https://vo_agam_output.cog.sanger.ac.uk/AG0354-C.gatk.zarr.zip,coluzzii
1481,https://vo_agam_output.cog.sanger.ac.uk/AG0368-C.gatk.zarr.zip,coluzzii
1482,https://vo_agam_output.cog.sanger.ac.uk/AG0311-C.gatk.zarr.zip,coluzzii
1483,https://vo_agam_output.cog.sanger.ac.uk/AG0355-C.gatk.zarr.zip,coluzzii
1484,https://vo_agam_output.cog.sanger.ac.uk/AG0332-C.gatk.zarr.zip,coluzzii
1485,https://vo_agam_output.cog.sanger.ac.uk/AG0361-C.gatk.zarr.zip,coluzzii
1486,https://vo_agam_output.cog.sanger.ac.uk/AG0305-C.gatk.zarr.zip,coluzzii
1487,https://vo_agam_output.cog.sanger.ac.uk/AG0363-C.gatk.zarr.zip,coluzzii
1488,https://vo_agam_output.cog.sanger.ac.uk/AG0331-C.gatk.zarr.zip,coluzzii
1489,https://vo_agam_output.cog.sanger.ac.uk/AG0309-C.gatk.zarr.zip,coluzzii
1490,https://vo_agam_output.cog.sanger.ac.uk/AG0333-C.gatk.zarr.zip,coluzzii
1491,https://vo_agam_output.cog.sanger.ac.uk/AG0338-C.gatk.zarr.zip,coluzzii
1492,https://vo_agam_output.cog.sanger.ac.uk/AG0350-C.gatk.zarr.zip,coluzzii
1493,https://vo_agam_output.cog.sanger.ac.uk/AG0321-C.gatk.zarr.zip,coluzzii
1494,https://vo_agam_output.cog.sanger.ac.uk/AG0278-C.gatk.zarr.zip,coluzzii
1495,https://vo_agam_output.cog.sanger.ac.uk/AG0308-C.gatk.zarr.zip,coluzzii
1496,https://vo_agam_output.cog.sanger.ac.uk/AG0376-C.gatk.zarr.zip,coluzzii
1497,https://vo_agam_output.cog.sanger.ac.uk/AG0370-C.gatk.zarr.zip,coluzzii
1498,https://vo_agam_output.cog.sanger.ac.uk/AG0372-C.gatk.zarr.zip,coluzzii
1499,https://vo_agam_output.cog.sanger.ac.uk/AG0325-C.gatk.zarr.zip,coluzzii
1500,https://vo_agam_output.cog.sanger.ac.uk/AG0292-C.gatk.zarr.zip,coluzzii
1501,https://vo_agam_output.cog.sanger.ac.uk/AG0297-C.gatk.zarr.zip,coluzzii
1502,https://vo_agam_output.cog.sanger.ac.uk/AG0282-C.gatk.zarr.zip,coluzzii
1503,https://vo_agam_output.cog.sanger.ac.uk/AG0347-C.gatk.zarr.zip,coluzzii
1504,https://vo_agam_output.cog.sanger.ac.uk/AG0364-C.gatk.zarr.zip,coluzzii
1505,https://vo_agam_output.cog.sanger.ac.uk/AG0328-C.gatk.zarr.zip,coluzzii
1506,https://vo_agam_output.cog.sanger.ac.uk/AG0286-C.gatk.zarr.zip,coluzzii
1507,https://vo_agam_output.cog.sanger.ac.uk/AG0365-C.gatk.zarr.zip,coluzzii
1508,https://vo_agam_output.cog.sanger.ac.uk/AG0276-C.gatk.zarr.zip,coluzzii
1509,https://vo_agam_output.cog.sanger.ac.uk/AG0271-C.gatk.zarr.zip,coluzzii
1510,https://vo_agam_output.cog.sanger.ac.uk/AG0345-C.gatk.zarr.zip,coluzzii
1511,https://vo_agam_output.cog.sanger.ac.uk/AG0291-C.gatk.zarr.zip,coluzzii
1512,https://vo_agam_output.cog.sanger.ac.uk/AG0362-C.gatk.zarr.zip,coluzzii
1513,https://vo_agam_output.cog.sanger.ac.uk/AG0340-C.gatk.zarr.zip,coluzzii
1514,https://vo_agam_output.cog.sanger.ac.uk/AG0288-C.gatk.zarr.zip,coluzzii
1515,https://vo_agam_output.cog.sanger.ac.uk/AG0322-C.gatk.zarr.zip,coluzzii
1516,https://vo_agam_output.cog.sanger.ac.uk/AG0312-C.gatk.zarr.zip,coluzzii
1517,https://vo_agam_output.cog.sanger.ac.uk/AG0316-C.gatk.zarr.zip,coluzzii
1518,https://vo_agam_output.cog.sanger.ac.uk/AG0303-C.gatk.zarr.zip,coluzzii
1519,https://vo_agam_output.cog.sanger.ac.uk/AG0301-C.gatk.zarr.zip,coluzzii
1520,https://vo_agam_output.cog.sanger.ac.uk/AG0313-C.gatk.zarr.zip,coluzzii
1521,https://vo_agam_output.cog.sanger.ac.uk/AV0043-C.gatk.zarr.zip,gambiae
1522,https://vo_agam_output.cog.sanger.ac.uk/AV0036-C.gatk.zarr.zip,gambiae
1523,https://vo_agam_output.cog.sanger.ac.uk/AV0025-C.gatk.zarr.zip,gambiae
1524,https://vo_agam_output.cog.sanger.ac.uk/AV0037-C.gatk.zarr.zip,gambiae
1525,https://vo_agam_output.cog.sanger.ac.uk/AV0026-C.gatk.zarr.zip,gambiae
1526,https://vo_agam_output.cog.sanger.ac.uk/AV0006-C.gatk.zarr.zip,gambiae
1527,https://vo_agam_output.cog.sanger.ac.uk/AV0008-C.gatk.zarr.zip,gambiae
1528,https://vo_agam_output.cog.sanger.ac.uk/AV0015-C.gatk.zarr.zip,gambiae
1529,https://vo_agam_output.cog.sanger.ac.uk/AV0010-C.gatk.zarr.zip,gambiae
1530,https://vo_agam_output.cog.sanger.ac.uk/AV0032-C.gatk.zarr.zip,gambiae
1531,https://vo_agam_output.cog.sanger.ac.uk/AV0007-C.gatk.zarr.zip,gambiae
1532,https://vo_agam_output.cog.sanger.ac.uk/AV0035-C.gatk.zarr.zip,gambiae
1533,https://vo_agam_output.cog.sanger.ac.uk/AV0012-C.gatk.zarr.zip,gambiae
1534,https://vo_agam_output.cog.sanger.ac.uk/AV0024-C.gatk.zarr.zip,gambiae
1535,https://vo_agam_output.cog.sanger.ac.uk/AV0031-C.gatk.zarr.zip,gambiae
1536,https://vo_agam_output.cog.sanger.ac.uk/AV0002-C.gatk.zarr.zip,gambiae
1537,https://vo_agam_output.cog.sanger.ac.uk/AV0014-C.gatk.zarr.zip,gambiae
1538,https://vo_agam_output.cog.sanger.ac.uk/AV0013-C.gatk.zarr.zip,gambiae
1539,https://vo_agam_output.cog.sanger.ac.uk/AV0005-C.gatk.zarr.zip,gambiae
1540,https://vo_agam_output.cog.sanger.ac.uk/AV0011-C.gatk.zarr.zip,gambiae
1541,https://vo_agam_output.cog.sanger.ac.uk/AV0027-C.gatk.zarr.zip,gambiae
1542,https://vo_agam_output.cog.sanger.ac.uk/AV0018-C.gatk.zarr.zip,gambiae
1543,https://vo_agam_output.cog.sanger.ac.uk/AV0047-C.gatk.zarr.zip,gambiae
1544,https://vo_agam_output.cog.sanger.ac.uk/AV0038-C.gatk.zarr.zip,coluzzii
1545,https://vo_agam_output.cog.sanger.ac.uk/AV0040-C.gatk.zarr.zip,coluzzii
1546,https://vo_agam_output.cog.sanger.ac.uk/AV0039-C.gatk.zarr.zip,gambiae
1547,https://vo_agam_output.cog.sanger.ac.uk/AV0009-C.gatk.zarr.zip,gambiae
1548,https://vo_agam_output.cog.sanger.ac.uk/AV0001-C.gatk.zarr.zip,gambiae
1549,https://vo_agam_output.cog.sanger.ac.uk/AV0041-C.gatk.zarr.zip,gambiae
1550,https://vo_agam_output.cog.sanger.ac.uk/AV0033-C.gatk.zarr.zip,gambiae
1551,https://vo_agam_output.cog.sanger.ac.uk/AV0045-C.gatk.zarr.zip,gambiae
1552,https://vo_agam_output.cog.sanger.ac.uk/AV0017-C.gatk.zarr.zip,gambiae
1553,https://vo_agam_output.cog.sanger.ac.uk/AV0022-C.gatk.zarr.zip,gambiae
1554,https://vo_agam_output.cog.sanger.ac.uk/AV0020-C.gatk.zarr.zip,gambiae
1555,https://vo_agam_output.cog.sanger.ac.uk/AV0021-C.gatk.zarr.zip,gambiae
1556,https://vo_agam_output.cog.sanger.ac.uk/AV0028-C.gatk.zarr.zip,gambiae
1557,https://vo_agam_output.cog.sanger.ac.uk/AV0023-C.gatk.zarr.zip,gambiae
1558,https://vo_agam_output.cog.sanger.ac.uk/AV0042-Cx.gatk.zarr.zip,coluzzii
1559,https://vo_agam_output.cog.sanger.ac.uk/AV0044-Cx.gatk.zarr.zip,gambiae
1560,https://vo_agam_output.cog.sanger.ac.uk/AV0004-Cx.gatk.zarr.zip,gambiae
1561,https://vo_agam_output.cog.sanger.ac.uk/AV0030-Cx.gatk.zarr.zip,gambiae
1562,https://vo_agam_output.cog.sanger.ac.uk/AV0046-Cx.gatk.zarr.zip,coluzzii
1563,https://vo_agam_output.cog.sanger.ac.uk/AV0029-Cx.gatk.zarr.zip,gambiae
1564,https://vo_agam_output.cog.sanger.ac.uk/AV0034-Cx.gatk.zarr.zip,gambiae
1565,https://vo_agam_output.cog.sanger.ac.uk/AV0003-Cx.gatk.zarr.zip,gambiae
1566,https://vo_agam_output.cog.sanger.ac.uk/AV0069-CW.gatk.zarr.zip,gambiae
1567,https://vo_agam_output.cog.sanger.ac.uk/AV0126-CW.gatk.zarr.zip,gambiae
1568,https://vo_agam_output.cog.sanger.ac.uk/AV0209-CW.gatk.zarr.zip,coluzzii
1569,https://vo_agam_output.cog.sanger.ac.uk/AV0235-CW.gatk.zarr.zip,gambiae
1570,https://vo_agam_output.cog.sanger.ac.uk/AV0132-C.gatk.zarr.zip,gambiae
1571,https://vo_agam_output.cog.sanger.ac.uk/AV0061-C.gatk.zarr.zip,gambiae
1572,https://vo_agam_output.cog.sanger.ac.uk/AV0109-C.gatk.zarr.zip,gambiae
1573,https://vo_agam_output.cog.sanger.ac.uk/AV0074-C.gatk.zarr.zip,gambiae
1574,https://vo_agam_output.cog.sanger.ac.uk/AV0086-C.gatk.zarr.zip,gambiae
1575,https://vo_agam_output.cog.sanger.ac.uk/AV0098-C.gatk.zarr.zip,gambiae
1576,https://vo_agam_output.cog.sanger.ac.uk/AV0134-C.gatk.zarr.zip,gambiae
1577,https://vo_agam_output.cog.sanger.ac.uk/AV0113-C.gatk.zarr.zip,gambiae
1578,https://vo_agam_output.cog.sanger.ac.uk/AV0137-C.gatk.zarr.zip,gambiae
1579,https://vo_agam_output.cog.sanger.ac.uk/AV0078-C.gatk.zarr.zip,gambiae
1580,https://vo_agam_output.cog.sanger.ac.uk/AV0055-C.gatk.zarr.zip,gambiae
1581,https://vo_agam_output.cog.sanger.ac.uk/AV0067-C.gatk.zarr.zip,gambiae
1582,https://vo_agam_output.cog.sanger.ac.uk/AV0091-C.gatk.zarr.zip,gambiae
1583,https://vo_agam_output.cog.sanger.ac.uk/AV0115-C.gatk.zarr.zip,gambiae
1584,https://vo_agam_output.cog.sanger.ac.uk/AV0068-C.gatk.zarr.zip,gambiae
1585,https://vo_agam_output.cog.sanger.ac.uk/AV0080-C.gatk.zarr.zip,gambiae
1586,https://vo_agam_output.cog.sanger.ac.uk/AV0092-C.gatk.zarr.zip,gambiae
1587,https://vo_agam_output.cog.sanger.ac.uk/AV0104-C.gatk.zarr.zip,gambiae
1588,https://vo_agam_output.cog.sanger.ac.uk/AV0116-C.gatk.zarr.zip,gambiae
1589,https://vo_agam_output.cog.sanger.ac.uk/AV0128-C.gatk.zarr.zip,gambiae
1590,https://vo_agam_output.cog.sanger.ac.uk/AV0140-C.gatk.zarr.zip,gambiae
1591,https://vo_agam_output.cog.sanger.ac.uk/AV0129-C.gatk.zarr.zip,gambiae
1592,https://vo_agam_output.cog.sanger.ac.uk/AV0141-C.gatk.zarr.zip,gambiae
1593,https://vo_agam_output.cog.sanger.ac.uk/AV0058-C.gatk.zarr.zip,gambiae
1594,https://vo_agam_output.cog.sanger.ac.uk/AV0070-C.gatk.zarr.zip,gambiae
1595,https://vo_agam_output.cog.sanger.ac.uk/AV0082-C.gatk.zarr.zip,gambiae
1596,https://vo_agam_output.cog.sanger.ac.uk/AV0094-C.gatk.zarr.zip,gambiae
1597,https://vo_agam_output.cog.sanger.ac.uk/AV0106-C.gatk.zarr.zip,gambiae
1598,https://vo_agam_output.cog.sanger.ac.uk/AV0130-C.gatk.zarr.zip,gambiae
1599,https://vo_agam_output.cog.sanger.ac.uk/AV0059-C.gatk.zarr.zip,gambiae
1600,https://vo_agam_output.cog.sanger.ac.uk/AV0083-C.gatk.zarr.zip,gambiae
1601,https://vo_agam_output.cog.sanger.ac.uk/AV0095-C.gatk.zarr.zip,gambiae
1602,https://vo_agam_output.cog.sanger.ac.uk/AV0107-C.gatk.zarr.zip,gambiae
1603,https://vo_agam_output.cog.sanger.ac.uk/AV0119-C.gatk.zarr.zip,gambiae
1604,https://vo_agam_output.cog.sanger.ac.uk/AV0131-C.gatk.zarr.zip,gambiae
1605,https://vo_agam_output.cog.sanger.ac.uk/AV0142-C.gatk.zarr.zip,gambiae
1606,https://vo_agam_output.cog.sanger.ac.uk/AV0154-C.gatk.zarr.zip,gambiae
1607,https://vo_agam_output.cog.sanger.ac.uk/AV0226-C.gatk.zarr.zip,gambiae
1608,https://vo_agam_output.cog.sanger.ac.uk/AV0143-C.gatk.zarr.zip,gambiae
1609,https://vo_agam_output.cog.sanger.ac.uk/AV0179-C.gatk.zarr.zip,gambiae
1610,https://vo_agam_output.cog.sanger.ac.uk/AV0191-C.gatk.zarr.zip,gambiae
1611,https://vo_agam_output.cog.sanger.ac.uk/AV0180-C.gatk.zarr.zip,gambiae
1612,https://vo_agam_output.cog.sanger.ac.uk/AV0192-C.gatk.zarr.zip,gambiae
1613,https://vo_agam_output.cog.sanger.ac.uk/AV0170-C.gatk.zarr.zip,gambiae
1614,https://vo_agam_output.cog.sanger.ac.uk/AV0194-C.gatk.zarr.zip,gambiae
1615,https://vo_agam_output.cog.sanger.ac.uk/AV0206-C.gatk.zarr.zip,gambiae
1616,https://vo_agam_output.cog.sanger.ac.uk/AV0218-C.gatk.zarr.zip,gambiae
1617,https://vo_agam_output.cog.sanger.ac.uk/AV0171-C.gatk.zarr.zip,gambiae
1618,https://vo_agam_output.cog.sanger.ac.uk/AV0195-C.gatk.zarr.zip,gambiae
1619,https://vo_agam_output.cog.sanger.ac.uk/AV0207-C.gatk.zarr.zip,coluzzii
1620,https://vo_agam_output.cog.sanger.ac.uk/AV0330-C.gatk.zarr.zip,gambiae
1621,https://vo_agam_output.cog.sanger.ac.uk/AV0342-C.gatk.zarr.zip,gambiae
1622,https://vo_agam_output.cog.sanger.ac.uk/AV0354-C.gatk.zarr.zip,gambiae
1623,https://vo_agam_output.cog.sanger.ac.uk/AV0366-C.gatk.zarr.zip,coluzzii
1624,https://vo_agam_output.cog.sanger.ac.uk/AV0377-C.gatk.zarr.zip,gambiae
1625,https://vo_agam_output.cog.sanger.ac.uk/AV0387-C.gatk.zarr.zip,gambiae
1626,https://vo_agam_output.cog.sanger.ac.uk/AV0407-C.gatk.zarr.zip,gambiae
1627,https://vo_agam_output.cog.sanger.ac.uk/AV0331-C.gatk.zarr.zip,unassigned
1628,https://vo_agam_output.cog.sanger.ac.uk/AV0367-C.gatk.zarr.zip,gambiae
1629,https://vo_agam_output.cog.sanger.ac.uk/AV0378-C.gatk.zarr.zip,gambiae
1630,https://vo_agam_output.cog.sanger.ac.uk/AV0408-C.gatk.zarr.zip,gambiae
1631,https://vo_agam_output.cog.sanger.ac.uk/AV0332-C.gatk.zarr.zip,gambiae
1632,https://vo_agam_output.cog.sanger.ac.uk/AV0344-C.gatk.zarr.zip,gambiae
1633,https://vo_agam_output.cog.sanger.ac.uk/AV0356-C.gatk.zarr.zip,gambiae
1634,https://vo_agam_output.cog.sanger.ac.uk/AV0368-C.gatk.zarr.zip,gambiae
1635,https://vo_agam_output.cog.sanger.ac.uk/AV0389-C.gatk.zarr.zip,gambiae
1636,https://vo_agam_output.cog.sanger.ac.uk/AV0409-C.gatk.zarr.zip,gambiae
1637,https://vo_agam_output.cog.sanger.ac.uk/AV0333-C.gatk.zarr.zip,gambiae
1638,https://vo_agam_output.cog.sanger.ac.uk/AV0380-C.gatk.zarr.zip,gambiae
1639,https://vo_agam_output.cog.sanger.ac.uk/AV0390-C.gatk.zarr.zip,gambiae
1640,https://vo_agam_output.cog.sanger.ac.uk/AV0400-C.gatk.zarr.zip,gambiae
1641,https://vo_agam_output.cog.sanger.ac.uk/AV0410-C.gatk.zarr.zip,gambiae
1642,https://vo_agam_output.cog.sanger.ac.uk/AV0334-C.gatk.zarr.zip,gambiae
1643,https://vo_agam_output.cog.sanger.ac.uk/AV0346-C.gatk.zarr.zip,gambiae
1644,https://vo_agam_output.cog.sanger.ac.uk/AV0358-C.gatk.zarr.zip,gambiae
1645,https://vo_agam_output.cog.sanger.ac.uk/AV0381-C.gatk.zarr.zip,gambiae
1646,https://vo_agam_output.cog.sanger.ac.uk/AV0391-C.gatk.zarr.zip,gambiae
1647,https://vo_agam_output.cog.sanger.ac.uk/AV0401-C.gatk.zarr.zip,gambiae
1648,https://vo_agam_output.cog.sanger.ac.uk/AV0335-C.gatk.zarr.zip,gambiae
1649,https://vo_agam_output.cog.sanger.ac.uk/AV0347-C.gatk.zarr.zip,gambiae
1650,https://vo_agam_output.cog.sanger.ac.uk/AV0359-C.gatk.zarr.zip,gambiae
1651,https://vo_agam_output.cog.sanger.ac.uk/AV0371-C.gatk.zarr.zip,gambiae
1652,https://vo_agam_output.cog.sanger.ac.uk/AV0382-C.gatk.zarr.zip,gambiae
1653,https://vo_agam_output.cog.sanger.ac.uk/AV0392-C.gatk.zarr.zip,gambiae
1654,https://vo_agam_output.cog.sanger.ac.uk/AV0402-C.gatk.zarr.zip,gambiae
1655,https://vo_agam_output.cog.sanger.ac.uk/AV0412-C.gatk.zarr.zip,gambiae
1656,https://vo_agam_output.cog.sanger.ac.uk/AV0336-C.gatk.zarr.zip,gambiae
1657,https://vo_agam_output.cog.sanger.ac.uk/AV0360-C.gatk.zarr.zip,gambiae
1658,https://vo_agam_output.cog.sanger.ac.uk/AV0372-C.gatk.zarr.zip,gambiae
1659,https://vo_agam_output.cog.sanger.ac.uk/AV0383-C.gatk.zarr.zip,gambiae
1660,https://vo_agam_output.cog.sanger.ac.uk/AV0393-C.gatk.zarr.zip,gambiae
1661,https://vo_agam_output.cog.sanger.ac.uk/AV0403-C.gatk.zarr.zip,gambiae
1662,https://vo_agam_output.cog.sanger.ac.uk/AV0337-C.gatk.zarr.zip,gambiae
1663,https://vo_agam_output.cog.sanger.ac.uk/AV0349-C.gatk.zarr.zip,gambiae
1664,https://vo_agam_output.cog.sanger.ac.uk/AV0361-C.gatk.zarr.zip,gambiae
1665,https://vo_agam_output.cog.sanger.ac.uk/AV0373-C.gatk.zarr.zip,gambiae
1666,https://vo_agam_output.cog.sanger.ac.uk/AV0384-C.gatk.zarr.zip,gambiae
1667,https://vo_agam_output.cog.sanger.ac.uk/AV0394-C.gatk.zarr.zip,gambiae
1668,https://vo_agam_output.cog.sanger.ac.uk/AV0404-C.gatk.zarr.zip,gambiae
1669,https://vo_agam_output.cog.sanger.ac.uk/AV0414-C.gatk.zarr.zip,gambiae
1670,https://vo_agam_output.cog.sanger.ac.uk/AV0338-C.gatk.zarr.zip,gambiae
1671,https://vo_agam_output.cog.sanger.ac.uk/AV0350-C.gatk.zarr.zip,gambiae
1672,https://vo_agam_output.cog.sanger.ac.uk/AV0362-C.gatk.zarr.zip,gambiae
1673,https://vo_agam_output.cog.sanger.ac.uk/AV0405-C.gatk.zarr.zip,gambiae
1674,https://vo_agam_output.cog.sanger.ac.uk/AV0415-C.gatk.zarr.zip,gambiae
1675,https://vo_agam_output.cog.sanger.ac.uk/AV0351-C.gatk.zarr.zip,gambiae
1676,https://vo_agam_output.cog.sanger.ac.uk/AV0363-C.gatk.zarr.zip,gambiae
1677,https://vo_agam_output.cog.sanger.ac.uk/AV0375-C.gatk.zarr.zip,gambiae
1678,https://vo_agam_output.cog.sanger.ac.uk/AV0386-C.gatk.zarr.zip,gambiae
1679,https://vo_agam_output.cog.sanger.ac.uk/AV0396-C.gatk.zarr.zip,gambiae
1680,https://vo_agam_output.cog.sanger.ac.uk/AV0406-C.gatk.zarr.zip,gambiae
1681,https://vo_agam_output.cog.sanger.ac.uk/AV0340-C.gatk.zarr.zip,coluzzii
1682,https://vo_agam_output.cog.sanger.ac.uk/AV0352-C.gatk.zarr.zip,gambiae
1683,https://vo_agam_output.cog.sanger.ac.uk/AV0364-C.gatk.zarr.zip,gambiae
1684,https://vo_agam_output.cog.sanger.ac.uk/AV0376-C.gatk.zarr.zip,gambiae
1685,https://vo_agam_output.cog.sanger.ac.uk/AV0341-C.gatk.zarr.zip,gambiae
1686,https://vo_agam_output.cog.sanger.ac.uk/AV0353-C.gatk.zarr.zip,gambiae
1687,https://vo_agam_output.cog.sanger.ac.uk/AV0219-C.gatk.zarr.zip,gambiae
1688,https://vo_agam_output.cog.sanger.ac.uk/AV0231-C.gatk.zarr.zip,gambiae
1689,https://vo_agam_output.cog.sanger.ac.uk/AV0160-C.gatk.zarr.zip,gambiae
